original_word,meaning,generated_word,model,language,trial
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,키스락이 미루키 시스넨 무나락 때룩이 더르사니 키럭 더가르니,gpt-4,ko,trial3
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,물레나루키,gpt-4,ko,trial3
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,크림플로스믹키아,gpt-4,ko,trial4
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,믹바이나프후라,gpt-4,ko,trial4
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",펠프리토 티말리너 혼시또 그에니트리 라바 췌코,gpt-4,ko,trial4
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,Pitrolyo yu-preqluve zendra-bendro,gpt-4,ko,trial4
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,Balibamfuric,gpt-4,ko,trial4
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,키르안 뽀싸누루 브림마르,gpt-4,ko,trial4
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,violuthani gabrileto,gpt-4,ko,trial4
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,valopish naberin kyalow vathun,gpt-4,ko,trial4
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,믹야리어,gpt-4,ko,trial4
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,forakalen,gpt-4,ko,trial4
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,zizilthrogan,gpt-4,ko,trial5
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,selquamroth,gpt-4,ko,trial5
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.","lukitopal ravisnem kirin, palatotu vradosei kizeni lindola pareblin.",gpt-4,ko,trial5
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,krimba nudaloppa,gpt-4,ko,trial5
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,jokirassim grahnuja flompsik flurbentor,gpt-4,ko,trial5
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,trunsila,gpt-4,ko,trial5
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,manuarlen,gpt-4,ko,trial5
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,Yorbeli zanfu-gri,gpt-4,ko,trial5
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,Nashiti kruso arvanti kirilo zuktri vanos maruki.,gpt-4,ko,trial5
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,Kolinche,gpt-4,ko,trial5
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,키푸르기 와림차라,gpt-4,ko,trial6
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,무끌랑하빈상태,gpt-4,ko,trial6
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",아이쿠르거스,gpt-4,ko,trial6
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,쁘띠뻔덕뇽,gpt-4,ko,trial6
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,잘머거롱이꾸버림,gpt-4,ko,trial6
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,빌лен허빛,gpt-4,ko,trial6
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,네허스뿌렝,gpt-4,ko,trial6
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,별러기녀마유,gpt-4,ko,trial6
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,신난하탕뵈허리,gpt-4,ko,trial6
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,덴긋솔라,gpt-4,ko,trial6
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,꼬삣뽀락빠닷,gpt-4,ko,trial7
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,불루메노,gpt-4,ko,trial7
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",키디타카 뮤키에리우,gpt-4,ko,trial7
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,챠띠 꼬뽀 누누 도토 무붓,gpt-4,ko,trial7
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,츠나도,gpt-4,ko,trial7
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,뿌니첸시도,gpt-4,ko,trial7
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,"""`브량데나 수효가 소어루 범와이나 ...",gpt-4,ko,trial7
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,토노코,gpt-4,ko,trial7
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,미네소탕,gpt-4,ko,trial7
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,토히카키 풀랄리 침피다,gpt-4,ko,trial7
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,벌킷코지스킨 군차이틴쪼 바베 제우럭,gpt-4,ko,trial8
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,Shimbiritasaki Seulkalake,gpt-4,ko,trial8
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",Kequrako,gpt-4,ko,trial8
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,뽀띠끼쿠붓후니기동,gpt-4,ko,trial8
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,멘누땡쨩 바뤼에끄 무모쿠누루 자하시스바,gpt-4,ko,trial8
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,부랑토나템,gpt-4,ko,trial8
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,`부냐쇼톳니티가토쏘유허니모시오유럿니다...,gpt-4,ko,trial8
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,키레이플랑가브리스프프리,gpt-4,ko,trial8
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,신나츠 간다시 나무야도시 즈코리없이 바하브어 도코와이 수루파루,gpt-4,ko,trial8
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,풀가탕잇토,gpt-4,ko,trial8
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,끼리지모 노와찌꾸 레페피스,gpt-4,ko,trial9
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,플라스키오토 브리켄토 카라카이히드,gpt-4,ko,trial9
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",젠코도,gpt-4,ko,trial9
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,나내미 작당 섀쿠푸리 휘흔댕,gpt-4,ko,trial9
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,포사도 훼시,gpt-4,ko,trial9
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,롳누끼,gpt-4,ko,trial9
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,크런티,gpt-4,ko,trial9
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,마니키 루카엔 라이트랑 에픽이즈,gpt-4,ko,trial9
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,"""`미코 그레나잔 피자 누미타 케리 ...",gpt-4,ko,trial9
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,풀가토미,gpt-4,ko,trial9
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,허그시루,gpt-4,ko,trial10
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,물디키죽,gpt-4,ko,trial10
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",아키쨔이 노토토 치코프텟,gpt-4,ko,trial10
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,즥꼬노,gpt-4,ko,trial10
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,마가릿토,gpt-4,ko,trial10
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,프칸토스까량백닛,gpt-4,ko,trial10
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,불쿠마스럼펄엔티움,gpt-4,ko,trial10
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,프리커손라이트무레나비,gpt-4,ko,trial10
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,하하이루 거고나미,gpt-4,ko,trial10
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,풀리미토,gpt-4,ko,trial10
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,Chika,gpt-4,ko,trial11
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,Seokire-konashi-dry-moto,gpt-4,ko,trial11
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.","""`아이무수시키미에 라베방텐 도웨바라...",gpt-4,ko,trial11
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,채니소토미포지그뤼,gpt-4,ko,trial11
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,극냥스쿠 아루가도챠 체토 키리가요나 무드뤼르,gpt-4,ko,trial11
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,물량리즈시곤풀,gpt-4,ko,trial11
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,Hantohako꽉chiteirueul,gpt-4,ko,trial11
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,마니키즈이지무아이리토,gpt-4,ko,trial11
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,신나미야로 잘레미키드 까노스체토 불티당 속무레키 아두니티드,gpt-4,ko,trial11
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,fullempacto,gpt-4,ko,trial11
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,벌끼솓,gpt-4,ko,trial12
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,발랑깍,gpt-4,ko,trial12
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",까띠슐부티,gpt-4,ko,trial12
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,뽀짝뽀짝,gpt-4,ko,trial12
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,남영부르스,gpt-4,ko,trial12
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,물량체움,gpt-4,ko,trial12
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,담투리후,gpt-4,ko,trial12
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,손가볍르,gpt-4,ko,trial12
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,무멋극혹,gpt-4,ko,trial12
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,꽉차론,gpt-4,ko,trial12
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,벌리리릿,gpt-4,ko,trial13
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,싸르르릭,gpt-4,ko,trial13
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",득실득실,gpt-4,ko,trial13
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,뽀쭉빵빵,gpt-4,ko,trial13
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,'스날코당붕',gpt-4,ko,trial13
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,물량푸드득,gpt-4,ko,trial13
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,푹찼다람,gpt-4,ko,trial13
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,살딱살딱,gpt-4,ko,trial13
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,꾸뽄베락,gpt-4,ko,trial13
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,꽉차닥뿅,gpt-4,ko,trial13
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,스크릴릭스크릴릿,gpt-4,ko,trial14
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,프슬릭,gpt-4,ko,trial14
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",프럴록프럴록,gpt-4,ko,trial14
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,킴락토퉬글릿,gpt-4,ko,trial14
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,소르감프룩,gpt-4,ko,trial14
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,crimfill,gpt-4,ko,trial14
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,덜굴쿵,gpt-4,ko,trial14
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,파리달랄,gpt-4,ko,trial14
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,블레스누디오르,gpt-4,ko,trial14
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,퓨르글,gpt-4,ko,trial14
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,칫슬리토노,gpt-4-turbo,ko,trial1
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,드릴카스키,gpt-4-turbo,ko,trial1
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",키파라 미즐로티 쿠츄뉘체,gpt-4-turbo,ko,trial1
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,심누칼띠르,gpt-4-turbo,ko,trial1
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,칠핑두르카차,gpt-4-turbo,ko,trial1
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,풀카츠리,gpt-4-turbo,ko,trial1
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,티두카발룬,gpt-4-turbo,ko,trial1
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,카킬리누,gpt-4-turbo,ko,trial1
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,키파랑초키발라,gpt-4-turbo,ko,trial1
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,오누루바,gpt-4-turbo,ko,trial1
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,카실리카토,gpt-4-turbo,ko,trial2
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,카슈달란트,gpt-4-turbo,ko,trial2
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",알리프라 켈냐르링 크누테르 탄풀라,gpt-4-turbo,ko,trial2
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,피타흐스 캉니링,gpt-4-turbo,ko,trial2
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,칸딜지르파샤,gpt-4-turbo,ko,trial2
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,츄르키파,gpt-4-turbo,ko,trial2
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,크레스틸발빔,gpt-4-turbo,ko,trial2
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,달뢰닉챼,gpt-4-turbo,ko,trial2
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,쇼왐빌리므난까,gpt-4-turbo,ko,trial2
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,슈림카루,gpt-4-turbo,ko,trial2
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,크리시칼랄다,gpt-4-turbo,ko,trial3
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,크리젤크,gpt-4-turbo,ko,trial3
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",파닐토카 쉬바린토 무히도랑 시라키둔,gpt-4-turbo,ko,trial3
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,칼릴로 신살바이,gpt-4-turbo,ko,trial3
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,쉬르반타릭하멜,gpt-4-turbo,ko,trial3
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,탁칼루바,gpt-4-turbo,ko,trial3
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,칠루환두,gpt-4-turbo,ko,trial3
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,팔랑가니,gpt-4-turbo,ko,trial3
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,키리파니 제스카노 슈바릿코,gpt-4-turbo,ko,trial3
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,칼림보르,gpt-4-turbo,ko,trial3
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,키틸라파츠크,gpt-4-turbo,ko,trial4
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,클리샤파트,gpt-4-turbo,ko,trial4
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",치레피스투르날프타,gpt-4-turbo,ko,trial4
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,프린타코 실린디,gpt-4-turbo,ko,trial4
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,츄림팔락,gpt-4-turbo,ko,trial4
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,실라크타,gpt-4-turbo,ko,trial4
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,쿨리캄타라,gpt-4-turbo,ko,trial4
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,실파니트라,gpt-4-turbo,ko,trial4
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,츄빌란티그릴,gpt-4-turbo,ko,trial4
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,킬데란스,gpt-4-turbo,ko,trial4
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,skitteritch,gpt-4-turbo,ko,trial5
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,키랄초스크,gpt-4-turbo,ko,trial5
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",girilanchu lopiki duralenkitu,gpt-4-turbo,ko,trial5
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,스날키 림브릭,gpt-4-turbo,ko,trial5
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,krinato blavessh,gpt-4-turbo,ko,trial5
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,bralvusto,gpt-4-turbo,ko,trial5
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,gremtali,gpt-4-turbo,ko,trial5
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,frelitara,gpt-4-turbo,ko,trial5
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,skraneethlick,gpt-4-turbo,ko,trial5
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,fulimot,gpt-4-turbo,ko,trial5
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,칙칙프리리,gpt-4-turbo,ko,trial6
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,츠림카치,gpt-4-turbo,ko,trial6
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",츄릴카란 두드란자,gpt-4-turbo,ko,trial6
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,빌코딥치뚜,gpt-4-turbo,ko,trial6
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,키탄스락케리,gpt-4-turbo,ko,trial6
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,멜리누크,gpt-4-turbo,ko,trial6
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,밀레차노,gpt-4-turbo,ko,trial6
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,피린다스,gpt-4-turbo,ko,trial6
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,까슬뻔쩍헤미릿,gpt-4-turbo,ko,trial6
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,츄림카루,gpt-4-turbo,ko,trial6
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,니술레쿠라노 치잇카리,gpt-4-turbo,ko,trial7
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,수카이하로 크리스틸,gpt-4-turbo,ko,trial7
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",질랄리 키토가네 피크르치 쌍글비니,gpt-4-turbo,ko,trial7
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,팅쿠리쇼 바동글질,gpt-4-turbo,ko,trial7
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,쟈만쿠라시떼,gpt-4-turbo,ko,trial7
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,플루렌토쿠미니,gpt-4-turbo,ko,trial7
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,풀쯔미나르,gpt-4-turbo,ko,trial7
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,레조스피헤론,gpt-4-turbo,ko,trial7
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,클라분트 야메키슈 노바레시 쥬바딜,gpt-4-turbo,ko,trial7
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,플르나츠미루,gpt-4-turbo,ko,trial7
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,누지리빚카초,gpt-4-turbo,ko,trial8
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,쇼토리크세쿠,gpt-4-turbo,ko,trial8
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",니코미쿠리터쥬느페이료,gpt-4-turbo,ko,trial8
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,쇼키팁세 루피페토,gpt-4-turbo,ko,trial8
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,콘브자마뉘쇼,gpt-4-turbo,ko,trial8
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,하나미쿠로,gpt-4-turbo,ko,trial8
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,플레토카즈므,gpt-4-turbo,ko,trial8
